,percents,count_won,starting_player
544,"[0.5145197294326312, 0.4617413245615979, 0.661557159252676, 0.45359234586667857, 0.5293265678753576, 0.44599870502029015, 0.6494554334554334, 0.42064765504772594]",4,Democrat
545,"[0.45099312865776386, 0.5399306714056425, 0.4344953808047133, 0.625655392991644, 0.47663554413930687, 0.7107793556759351, 0.48036615056306714, 0.4159040483814464]",3,Republican
546,"[0.5317110764831346, 0.45023387325311487, 0.5310982233692185, 0.45156694703703115, 0.5895548333995573, 0.48049685979038725, 0.5255109324409979, 0.6074642233596467]",5,Democrat
547,"[0.46282711083001316, 0.5453230455751397, 0.43255326913008296, 0.5385500181861704, 0.4642605883649517, 0.7108472980297049, 0.4768435977249393, 0.5098155544139337]",4,Republican
548,"[0.4500044174071082, 0.5158532228820243, 0.464787836802174, 0.5932735172249014, 0.4211968678339814, 0.6875161110156385, 0.5078295919710637, 0.49498945764512864]",4,Republican
549,"[0.5253733064674794, 0.44571559172893666, 0.5618945944761344, 0.46199345940565906, 0.563336800115852, 0.4258753658222334, 0.6821207411108933, 0.48179740146649913]",4,Democrat
550,"[0.5176779409819608, 0.4616073112491329, 0.5640937761182363, 0.4294114477175253, 0.5302866315218079, 0.48940208063792145, 0.6939825387272562, 0.4525916561314791]",4,Democrat
551,"[0.5430080736934959, 0.45351944329716265, 0.689750607963044, 0.4433573652142581, 0.5546115419860977, 0.4778936224078805, 0.6021418661920697, 0.4146656061865313]",4,Democrat
552,"[0.4402035458043049, 0.6190943475911583, 0.46762222470511244, 0.5248748966761444, 0.47242763856038905, 0.521052320968387, 0.4087956141956508, 0.6873675072726432]",4,Republican
553,"[0.46673717643730633, 0.5448152098464456, 0.4282459329156676, 0.5430089626975988, 0.4800707413236416, 0.5738318545664963, 0.6076601765141818, 0.5006829431999329]",5,Republican
554,"[0.5623388651097595, 0.4667247883739491, 0.5641256543285906, 0.4451082323229086, 0.6586122406422688, 0.38265224949176513, 0.5951047158218579, 0.501708172548203]",5,Democrat
555,"[0.5459654984462267, 0.4542879898056706, 0.5149731200637154, 0.4422492660613095, 0.5848654041094788, 0.4390680710744504, 0.6961638006667836, 0.47267568395427945]",4,Democrat
556,"[0.5287694289043495, 0.42624080026807987, 0.5155336947408171, 0.45070071011217516, 0.6957177706683165, 0.406343659411389, 0.722582392712161, 0.4260691827541082]",4,Democrat
557,"[0.6486855827669292, 0.4605701521920194, 0.7069015428491782, 0.4634462019916483, 0.5102870714702468, 0.47802087889360173, 0.40262136797010184, 0.47811580942422066]",3,Democrat
558,"[0.6781839656001584, 0.4413960211665988, 0.512606879370832, 0.4565469697630787, 0.7119661510701436, 0.4391441356274028, 0.4393427369590923, 0.4763243137126591]",3,Democrat
559,"[0.4336128220839111, 0.5300588697646813, 0.45453833937184285, 0.5744995667447673, 0.4576473686577039, 0.5123776950098903, 0.4527570008282355, 0.7161731033221712]",4,Republican
560,"[0.45576650590819867, 0.5116488503953391, 0.4519470001196455, 0.6777753458120198, 0.4588109854196504, 0.7342868082933885, 0.3842774615273289, 0.49634460121857776]",3,Republican
561,"[0.44733096200799594, 0.534780752492701, 0.45158310462547696, 0.5397575153246049, 0.43305160584667396, 0.6327873451883125, 0.6424267451989885, 0.4904854207714489]",4,Republican
562,"[0.5120223928013325, 0.44245967697051325, 0.6655081157374735, 0.4481445521417875, 0.6964967592655237, 0.4541793996045299, 0.4636258253757821, 0.47605188151332706]",3,Democrat
563,"[0.5313105411098352, 0.44997878226133237, 0.5366023599247141, 0.4487845365596718, 0.5795680085640291, 0.47878298171450717, 0.5398993710691824, 0.5910195887350794]",5,Democrat
564,"[0.7003985887802645, 0.4534995951417004, 0.7095198995887334, 0.4483292531713986, 0.5416905112273818, 0.41717884404735006, 0.407125077784692, 0.4950646848965926]",3,Democrat
565,"[0.45385201616744464, 0.5696514741469422, 0.4440927167007304, 0.5452397222130242, 0.457488073476303, 0.6980353367441885, 0.4709050794394251, 0.49635603735388234]",3,Republican
566,"[0.5295875550791546, 0.44661892736624004, 0.7083415527200113, 0.4404610302720803, 0.7021375873552522, 0.46569133492483383, 0.3677254236995368, 0.5021114781008611]",4,Democrat
567,"[0.5882529330184789, 0.4463994109368598, 0.5884299147033683, 0.4367381796537357, 0.695287596418508, 0.45085747964406747, 0.4374094863081772, 0.5076198003762542]",4,Democrat
568,"[0.6812334879676336, 0.46239786292892765, 0.5159293598811759, 0.4494131969493971, 0.7013145121931598, 0.44513698476018426, 0.41331807297477885, 0.4888186150240877]",3,Democrat
569,"[0.5403273290611726, 0.454713108181789, 0.6388792022269126, 0.4539453792611783, 0.5263784948811591, 0.4614031884531486, 0.6017868228749398, 0.48886268257492405]",4,Democrat
570,"[0.45234408180600477, 0.5238160202689535, 0.4648911953389898, 0.7054938977776091, 0.4459377152955977, 0.7142255775118286, 0.3398169988263312, 0.5230299712514628]",4,Republican
571,"[0.4453928299496446, 0.6743353539210539, 0.4450500684944722, 0.5557504787341262, 0.4479211941151604, 0.5118360107653469, 0.4812942061700527, 0.5956412558570185]",4,Republican
572,"[0.444284784051492, 0.667440657823989, 0.44977085770167397, 0.6998584862348156, 0.44387703380809973, 0.47069018800717494, 0.48151706117430065, 0.4900012808344472]",2,Republican
573,"[0.4620996400183455, 0.5361632143819205, 0.45612608511373093, 0.5195854380200415, 0.42722748145641287, 0.6205901138398727, 0.4685220313579466, 0.7017888134348242]",4,Republican
574,"[0.45523025351466406, 0.522199293323316, 0.4451143905275263, 0.5297451434681875, 0.45936790859675974, 0.646764325308711, 0.3849415263432866, 0.7080895234399127]",4,Republican
575,"[0.5116290972135589, 0.4460974152247193, 0.5666371001492901, 0.444324871609553, 0.5522618526912932, 0.4595151091481046, 0.6763087165914021, 0.48327357097658724]",4,Democrat
576,"[0.6962001657074789, 0.44616329348728734, 0.7664762456245847, 0.4574089117454618, 0.5267264835449599, 0.4629242291343364, 0.36631325779724405, 0.4789340643216349]",3,Democrat
577,"[0.6923449768959835, 0.4415197053166868, 0.5410064598452827, 0.4575552703988151, 0.6558031086658253, 0.4481474284233709, 0.458319731820008, 0.47616906767789313]",3,Democrat
578,"[0.6129135614577204, 0.4455339423980497, 0.568052645465692, 0.44698527359800866, 0.5318618664166345, 0.45264489811335007, 0.6350511663828966, 0.4645749156704491]",4,Democrat
579,"[0.46412458874288304, 0.521457492617486, 0.45556124379549046, 0.5482456140350878, 0.48781793755151576, 0.5729320266378498, 0.426847449431864, 0.7139516072951398]",4,Republican
580,"[0.4502739189982391, 0.6133924073523903, 0.45142335975187337, 0.7108932033076212, 0.4422589892912697, 0.4748814229249012, 0.48623689675014387, 0.5027684910902535]",3,Republican
581,"[0.4454830116371454, 0.6430459960053454, 0.47151295303521557, 0.7046488753418291, 0.4398287257180457, 0.520731994416205, 0.3985021593299232, 0.5286099561064403]",4,Republican
582,"[0.6449593778648879, 0.4486929614184738, 0.5704632421432536, 0.44771328699211843, 0.6562261917159504, 0.4390428503069672, 0.4769530771072098, 0.4769695493942126]",3,Democrat
583,"[0.45377905003979246, 0.6576858053189414, 0.4490289341852509, 0.5468311173746186, 0.479733742291252, 0.6881557491805709, 0.4479677538501068, 0.42409880478087647]",3,Republican
584,"[0.6707325930175976, 0.4594395657850943, 0.6931784063774086, 0.4513334173002857, 0.5314441549735668, 0.4497482370189214, 0.45227743963614475, 0.45766534143628756]",3,Democrat
585,"[0.4599463638850159, 0.5833195953540652, 0.44962814824073494, 0.5710371091425624, 0.4514510770313978, 0.5284855513436988, 0.455302757793765, 0.6636959610194731]",4,Republican
586,"[0.45387660921206924, 0.5403578566609547, 0.43967831921134637, 0.655466617801803, 0.44621236042139106, 0.6970510059282417, 0.45736118415145643, 0.48464169440082694]",3,Republican
587,"[0.5191457579147116, 0.45623869031842174, 0.6519466418489219, 0.4598804552525997, 0.6661549817077085, 0.4823977789311106, 0.39828848116329985, 0.5066603908350915]",4,Democrat
588,"[0.4488731888242919, 0.6947776247437886, 0.4513221284513097, 0.5870452189638822, 0.46088036603759236, 0.6239567429631442, 0.3888924819602155, 0.49383265723426006]",3,Republican
589,"[0.4487127081551542, 0.556871513947325, 0.447068230107383, 0.5761091900031315, 0.4488319784068635, 0.7040939752122375, 0.46262046171185434, 0.5021155957589761]",4,Republican
590,"[0.714980602483098, 0.4559438150394218, 0.6770670660722905, 0.45587922670059555, 0.4388571726493053, 0.4565474500898855, 0.4755039754534883, 0.47613154680079484]",2,Democrat
591,"[0.4479827021606631, 0.5467941683649474, 0.4487453068050117, 0.6247066991961843, 0.45927622069000806, 0.6338264893241757, 0.5003998004196305, 0.49796151734578187]",4,Republican
592,"[0.45343185539476105, 0.5592538755204138, 0.4562391015319655, 0.6164115528466546, 0.44439559188218025, 0.7014505517968427, 0.4107515195550169, 0.4989609344607333]",3,Republican
593,"[0.5774992640224399, 0.44820126642952646, 0.6723807599467438, 0.4582088889734371, 0.6659419843222072, 0.47921387899678164, 0.40096036383231437, 0.48173126512476694]",3,Democrat
594,"[0.5604199702882705, 0.43871584524703183, 0.628363434345552, 0.4744366665930592, 0.641309040078389, 0.4347938184359711, 0.47551902949873054, 0.5011249038847947]",4,Democrat
595,"[0.4580562892795337, 0.661724267516749, 0.45488162786147524, 0.5524787732634959, 0.46035224724298424, 0.6102220339044432, 0.4536093951789906, 0.48834475183678466]",3,Republican
596,"[0.4578048780487805, 0.6869592071956808, 0.4515121063193551, 0.7223160469920435, 0.45787335722819594, 0.4123125924972653, 0.48680854416355634, 0.5013439778525326]",3,Republican
597,"[0.4478785366949402, 0.5340490818416236, 0.42701840548463466, 0.6755139223220475, 0.4357445881420246, 0.6903947042845585, 0.47455713041564185, 0.4843421083358632]",3,Republican
598,"[0.5438396845295328, 0.44848708792696484, 0.5383109705810893, 0.4544188804476375, 0.5226452918813012, 0.4628937345237066, 0.6698572601276769, 0.49603944762794494]",4,Democrat
599,"[0.45429670550291756, 0.6401374046868556, 0.4545223819988534, 0.6865522762135474, 0.4585334696787388, 0.4723556611072129, 0.4887155993111739, 0.5055402992589746]",3,Republican
600,"[0.4527742164065948, 0.5347341546723803, 0.45890851376825914, 0.5842627657263738, 0.442986936701102, 0.6945759702967802, 0.4820170439828006, 0.498846288923389]",3,Republican
601,"[0.7092872651955363, 0.459315192917818, 0.5545021756789945, 0.44457543014386713, 0.5169524538965884, 0.44728167024226884, 0.6266732219885592, 0.3964268030786449]",4,Democrat
602,"[0.4485873252122366, 0.6008808164257077, 0.44484733189911074, 0.6442539113894877, 0.47065827352445644, 0.5654970925397678, 0.4311256483459694, 0.5465478856475849]",4,Republican
603,"[0.6798669623059866, 0.4539199721955835, 0.5483315224307207, 0.4596400456565749, 0.6726096939753243, 0.4526886098927913, 0.435025827798805, 0.4619585922518144]",3,Democrat
604,"[0.45899983440967046, 0.5910646504313627, 0.44528562241272734, 0.5110823006465517, 0.47602635850635133, 0.604429851244796, 0.4403343602559407, 0.6274404593805892]",4,Republican
605,"[0.45081932478640835, 0.5442654217313331, 0.4401831827569526, 0.5990265195032113, 0.44165318605768017, 0.7064829977844138, 0.4609936781040062, 0.5054806656132859]",4,Republican
606,"[0.46322417171414165, 0.5233417596307084, 0.4449662824620977, 0.5735076537423706, 0.4865435511188416, 0.639219179227308, 0.3882549915690001, 0.6444824186241158]",4,Republican
607,"[0.4411426762681016, 0.5406017969422736, 0.4646672603504747, 0.5318683100875771, 0.4283962576878639, 0.591732882395836, 0.4792065158039635, 0.7080557302604228]",4,Republican
608,"[0.5277134907426669, 0.4561754438160106, 0.5934617533940371, 0.45142680474146035, 0.6209895666737348, 0.4645397549063911, 0.6963970815608468, 0.368494477494483]",4,Democrat
609,"[0.4488328205523889, 0.7052612233756477, 0.4613890207044151, 0.7109338219849783, 0.4563551618338098, 0.4301335966474471, 0.45540370407721764, 0.49586836102965137]",2,Republican
610,"[0.4552975313494909, 0.5489397722037095, 0.4476607427038885, 0.5564906596090702, 0.4283631097046832, 0.5252140506378906, 0.47793740054395717, 0.7023157411355659]",4,Republican
611,"[0.5664413792655479, 0.44240435368665043, 0.6493711725331668, 0.4662404451080229, 0.6462371609986702, 0.43222747904916164, 0.48036132701089074, 0.48143466059514983]",3,Democrat
612,"[0.44395913329676356, 0.6321500959014051, 0.4526073196049737, 0.7012687976129177, 0.4593608619890333, 0.4652895906899262, 0.4885062534464925, 0.4930709304371206]",2,Republican
613,"[0.4409002274943126, 0.5204001772698557, 0.4510757531554464, 0.5130199936902174, 0.4411328154932016, 0.6484539030838233, 0.6493214378182446, 0.49888627543605846]",4,Republican
614,"[0.5107228338918143, 0.4383636051763899, 0.592435770206197, 0.4559850983266154, 0.6283918598355335, 0.4561736020806242, 0.7059020923101088, 0.4064617982466286]",4,Democrat
615,"[0.43738756124845446, 0.5393057381458543, 0.4639224816431177, 0.5454027564000495, 0.47575722827422395, 0.6239487504635667, 0.4081702291478918, 0.6815154722538147]",4,Republican
616,"[0.44633895949039387, 0.5185179814805685, 0.43871743486973946, 0.5864196374490299, 0.4780833620301449, 0.547506873466404, 0.6719687774271256, 0.49726312517316645]",4,Republican
617,"[0.5209476155358177, 0.4461156818189102, 0.5204437348235372, 0.46205353596023735, 0.6606485897261207, 0.3762685020133982, 0.6859156538505474, 0.49768891861059755]",4,Democrat
618,"[0.5141606350336555, 0.4614230961506416, 0.5770327265901345, 0.4424681283729176, 0.6208507141296772, 0.4226772644416274, 0.6217407730133873, 0.5085593258761731]",5,Democrat
619,"[0.44964748647979136, 0.626366234478046, 0.46051212533013686, 0.5138280615048485, 0.46265581212513157, 0.7126323958476984, 0.43271111755135916, 0.491681638636113]",3,Republican
620,"[0.45145063023874027, 0.5287545095344443, 0.44490717253514345, 0.6944732108791628, 0.4273231618454722, 0.6516341465863118, 0.45169730980408784, 0.5015421060575238]",4,Republican
621,"[0.5855914185470676, 0.45847884008484663, 0.6247616700986173, 0.43096017872211106, 0.5262052673024762, 0.44593782689979294, 0.6097916238261704, 0.4792767069606159]",4,Democrat
622,"[0.4664541653986001, 0.5201478392101274, 0.47650651465798044, 0.6862973175962755, 0.42583129885122734, 0.7367877155413624, 0.48581085075774, 0.38753146064165245]",3,Republican
623,"[0.4546340596159158, 0.565419677081426, 0.46943014178003056, 0.6033132075471698, 0.47576129828871705, 0.689518946004367, 0.469428391771716, 0.4252575423693578]",3,Republican
624,"[0.685739396027223, 0.44490653633162563, 0.7108420529607763, 0.45571046418204036, 0.4358367988806606, 0.4688416033052001, 0.4777985110765317, 0.4913891848694726]",2,Democrat
625,"[0.4503650165370971, 0.5756265398012064, 0.4465058414540151, 0.5916246149023012, 0.46194138812940905, 0.7465706319007857, 0.43271649850539545, 0.4937137637068624]",3,Republican
626,"[0.7019003982266842, 0.4486853238397803, 0.5101694539675907, 0.4579073490114811, 0.7121117043592382, 0.41544933585080657, 0.4099552069654068, 0.49978632201919215]",3,Democrat
627,"[0.5405685010742026, 0.4382619393803825, 0.567669315411145, 0.4441862958859063, 0.5514063999948631, 0.46078773866537936, 0.6706414323742843, 0.4757498156985993]",4,Democrat
628,"[0.5253754100041, 0.46283795667119676, 0.5437274674747897, 0.4409805421290992, 0.674138227819049, 0.47719253737820166, 0.6866097342224153, 0.36525850108927604]",4,Democrat
629,"[0.4638328479364478, 0.5395862983880836, 0.4435034194182748, 0.5592534278447446, 0.4337668942298098, 0.5417014324011358, 0.4769366105744261, 0.6885844231286927]",4,Republican
630,"[0.4467137154262903, 0.5739954756799375, 0.4495482409875678, 0.6272919482860213, 0.4364649188192674, 0.7020126500291862, 0.41219867612181565, 0.4976207637690755]",3,Republican
631,"[0.5633823899627822, 0.44843316840369163, 0.6652194609777754, 0.44499880361889116, 0.5135078700619463, 0.4056815168583525, 0.7067808769436212, 0.4054167041844072]",4,Democrat
632,"[0.5311884399353124, 0.4751769877578143, 0.6016024190136365, 0.4403278263645472, 0.6213977842931551, 0.38417075315616106, 0.6314826891478827, 0.4961564902193613]",4,Democrat
633,"[0.67339464474648, 0.4580927881775247, 0.5526179021666608, 0.45626942118291464, 0.7005169340942632, 0.48081839751299693, 0.34899457001269985, 0.4852889291896793]",3,Democrat
634,"[0.4491485044791473, 0.6251726473478711, 0.44309515559384427, 0.5103027461532451, 0.46901289881520736, 0.677507997243682, 0.4878755047769132, 0.49404694067722754]",3,Republican
635,"[0.4615676786763016, 0.5579207886132757, 0.4413876725732471, 0.5571920948616601, 0.45677309234600233, 0.5415334899929151, 0.47468972566070183, 0.6650421859102994]",4,Republican
636,"[0.4584619484355222, 0.6878152827126376, 0.4497183982878121, 0.7014750051504101, 0.44365175293963816, 0.44725636877645414, 0.4889967736044317, 0.4890913291745057]",2,Republican
637,"[0.5291337076205493, 0.44114871847539333, 0.6848880055627645, 0.43341583070032724, 0.7001215302423334, 0.46676513564312816, 0.41368289141528247, 0.49398652642303637]",3,Democrat
638,"[0.5504709148257032, 0.4510366303368024, 0.6106314283614075, 0.4515010409548178, 0.5109343492176983, 0.46413389754925394, 0.7172696897374702, 0.43360786579573607]",4,Democrat
