,percents,count_won
9324,"[0.3938472231875999, 0.4666914822611285, 0.4588077844254541, 0.42201739480754924, 0.4969981812036247, 0.7027967950960305, 0.5138062291705735, 0.7322202292640079]",3
9325,"[0.49162920705493895, 0.464185723204459, 0.5096546979426025, 0.4290830829991062, 0.6924480458629624, 0.4705246339241026, 0.4061276101767527, 0.7188097908557103]",3
9326,"[0.43127912728787526, 0.4820740274786817, 0.5096546979426025, 0.40902459711620015, 0.6951813631519934, 0.4654192662958407, 0.46172955744781013, 0.7284844357050528]",3
9327,"[0.4603886062616257, 0.515609289253395, 0.5096546979426025, 0.43648322778595183, 0.4335246044166232, 0.690237953484799, 0.4957389640305534, 0.6042603566398835]",4
9328,"[0.46267013769172616, 0.6912709276613668, 0.684445932892519, 0.5160507467987293, 0.49868233745842605, 0.44453716118023195, 0.4258124056692954, 0.44942266493113436]",3
9329,"[0.4458882766047636, 0.6912709276613668, 0.4705921349208454, 0.4990916151915275, 0.7044299319727891, 0.44453716118023195, 0.44303881876637297, 0.4665874675384975]",2
9330,"[0.7128752252569146, 0.6912709276613668, 0.439369086787337, 0.48023299086909715, 0.46082347543466196, 0.42368987124731117, 0.4928306596189338, 0.45983827493261453]",2
9331,"[0.6517885220628278, 0.4527999860552676, 0.48334436785190377, 0.4616270928359244, 0.46719646799117, 0.49069875459882845, 0.4542265301635552, 0.6996117642749881]",2
9332,"[0.43276266761934307, 0.4483246171405209, 0.5020975932877014, 0.47220001834549813, 0.4373061993976114, 0.7097520229420952, 0.46607618938540735, 0.6996117642749881]",3
9333,"[0.44098057325141926, 0.4349635971417015, 0.42856863976365783, 0.47220001834549813, 0.5111995387543034, 0.707728224856378, 0.4712329559885928, 0.6996117642749881]",3
9334,"[0.4410893647052893, 0.47994646559189635, 0.422190862239452, 0.4795848428473514, 0.4754859231890092, 0.7064505975187505, 0.5080715368688763, 0.6336070243875158]",3
9335,"[0.47971303331048504, 0.43017472300961396, 0.4745894665611111, 0.7138539727404911, 0.4302492909968729, 0.5086292709617452, 0.47051655403524056, 0.6417658667006175]",3
9336,"[0.4246686193557395, 0.43017472300961396, 0.4741006149227715, 0.7162311342962125, 0.5141348586514135, 0.5082275782915232, 0.4290131308584959, 0.6481903606731078]",4
9337,"[0.42775784005485107, 0.4828296112387999, 0.4741006149227715, 0.7152058079848941, 0.5051536867667049, 0.4279610596788535, 0.4654027544928944, 0.6502242309701715]",3
9338,"[0.6826350113260904, 0.41401120486969295, 0.47593619297733686, 0.42401904718947636, 0.5378680355389934, 0.5005428246383877, 0.471608200098324, 0.6688837985351093]",4
9339,"[0.5757950091493157, 0.6547881675488614, 0.46892130118125436, 0.44171870114212586, 0.3903143138490144, 0.5005428246383877, 0.65967457815687, 0.473513482108851]",4
9340,"[0.6959544016928713, 0.4848737621683306, 0.46892130118125436, 0.4256818772730548, 0.440393313160119, 0.5005428246383877, 0.47456585845347315, 0.6783321323711295]",3
9341,"[0.5901508710708498, 0.47121617450354975, 0.4350537200278133, 0.46149438385153835, 0.4705102116742746, 0.4747999807596723, 0.6213343041219768, 0.649076987000653]",3
9342,"[0.43605791175657516, 0.4767010131722327, 0.6106188854098568, 0.6857796084266299, 0.47171894068633324, 0.4747999807596723, 0.5962344406788155, 0.43584574042341345]",3
9343,"[0.4358315977670632, 0.5007169350729378, 0.4756230365109955, 0.4939025006314726, 0.47171894068633324, 0.5560378529320509, 0.6143378381357614, 0.6090047232090599]",4
9344,"[0.4364870259481038, 0.5951750216306867, 0.5561436303513844, 0.47564843448328215, 0.46862626712002287, 0.5030508979905746, 0.521502484582144, 0.599318990240887]",5
9345,"[0.4274876233566113, 0.47678979634247715, 0.4668543893991869, 0.49822684491074753, 0.46862626712002287, 0.681998448732812, 0.6490278268774304, 0.4789619727986446]",2
9346,"[0.47901087244762663, 0.44269814820636966, 0.46391696985653064, 0.5737675190665332, 0.4104994215194755, 0.49872476334709204, 0.566834947516664, 0.700847581391072]",3
9347,"[0.49915810056624527, 0.3987096030139163, 0.47258278481976806, 0.5552907026380944, 0.4973265865348586, 0.44286090554013774, 0.5632934359718735, 0.702490029394126]",3
9348,"[0.5253839184533632, 0.3992233133325906, 0.47258278481976806, 0.6946150123669211, 0.4941547300801979, 0.4411766640790495, 0.617658019729631, 0.5001924625830096]",4
9349,"[0.6597720934052788, 0.48015684988093504, 0.47258278481976806, 0.6946150123669211, 0.3808816439676992, 0.4748060062481104, 0.5303541200704297, 0.467757260845587]",3
9350,"[0.6399310921389304, 0.49862741328976296, 0.4609630368279615, 0.46936276065132687, 0.38242813976911755, 0.4748060062481104, 0.5379452619997249, 0.6939635834636326]",3
9351,"[0.483054006018808, 0.6589807823695321, 0.517037587074745, 0.46936276065132687, 0.5007453530862894, 0.4347322730028508, 0.4452335813927167, 0.6553645474607481]",4
9352,"[0.46156015325670496, 0.6509367255212198, 0.49413473036843003, 0.4689494369952862, 0.7055187517109225, 0.4294903737259343, 0.441442963519179, 0.5006100968549424]",3
9353,"[0.7048245972687873, 0.48421976061259386, 0.46464707356771867, 0.45147882008097484, 0.4270781450487685, 0.5017666692742966, 0.4391249957737431, 0.6819390621111387]",3
9354,"[0.46926501169742657, 0.7178240858557583, 0.4315756989337182, 0.7032534642350067, 0.4520215572787953, 0.49800879217568594, 0.4844403735749685, 0.4196492429535168]",2
9355,"[0.6433256687305832, 0.46385153085736286, 0.4277953942084058, 0.6925468429935371, 0.4814173178742523, 0.5016079484671327, 0.49276237643695514, 0.4499536107368903]",3
9356,"[0.42096826701833573, 0.7102647374531753, 0.4298381632440321, 0.49033359721031866, 0.7215170076893002, 0.4988532332989951, 0.45497320949592485, 0.45157467522124456]",2
9357,"[0.428243610453686, 0.6034458546449759, 0.4968376179045608, 0.4540457239089335, 0.551530097598332, 0.4691215756115447, 0.7103131889952481, 0.42521090813080703]",3
9358,"[0.428243610453686, 0.45806765390457965, 0.44086279909589254, 0.47468130425549715, 0.5770768562276214, 0.7047388086006344, 0.5085949893110059, 0.5545086575908273]",4
9359,"[0.45942916551600904, 0.4998309848574952, 0.6829780753459042, 0.4305609211431371, 0.5770768562276214, 0.4555515403378806, 0.49036070457194664, 0.5531980357648333]",3
9360,"[0.4472807355332712, 0.5256098836253903, 0.7121451104100947, 0.6094544431560096, 0.472889186561802, 0.5126227643283451, 0.4364121628684926, 0.42670720373025]",4
9361,"[0.4512118850369002, 0.5241351246186885, 0.49087846075410635, 0.6697200524715282, 0.3933881370190534, 0.5055412379584636, 0.4422644977959596, 0.6978157489925223]",4
9362,"[0.5250852077040289, 0.433073912251957, 0.6991884772495487, 0.6697200524715282, 0.44464499821769987, 0.4980659046621877, 0.5025956284153006, 0.39366081351411425]",4
9363,"[0.49576567223626045, 0.43278738823466634, 0.4919556380789883, 0.5823133414932681, 0.4584797250161718, 0.5365896506626934, 0.4501790706362805, 0.681586978636826]",3
9364,"[0.4126144467895194, 0.5625763986835919, 0.6196154259318939, 0.43071999167338865, 0.5013266959400756, 0.49394216667315605, 0.4534976748837442, 0.681586978636826]",4
9365,"[0.49354032195480757, 0.4857083163371902, 0.5159885275387681, 0.4205018840695903, 0.5616862481613976, 0.5064545594431694, 0.4672964121692802, 0.681586978636826]",4
9366,"[0.47963792858159054, 0.5012807000734566, 0.5360355980001275, 0.43173185868053765, 0.548520029409672, 0.630141554555108, 0.4672964121692802, 0.5694089722947088]",5
9367,"[0.690748158572127, 0.5815218735316665, 0.5360355980001275, 0.43386147986206586, 0.531824119855142, 0.5035199738048461, 0.4707322336783042, 0.3901857774668299]",5
9368,"[0.6889405638208154, 0.5833608888301038, 0.40609931131731025, 0.5038709677419355, 0.5341346153846154, 0.43483047963893867, 0.4707322336783042, 0.5178507899279249]",5
9369,"[0.6889405638208154, 0.4375830268959011, 0.5163225609898995, 0.4962009349017959, 0.5811759490365405, 0.4422033456734929, 0.4379328983922264, 0.5369755178032729]",4
9370,"[0.47711106203869136, 0.49728455284552847, 0.5261459731432689, 0.6571499077292821, 0.5799603522365328, 0.4463170244474744, 0.432772306241798, 0.52141966080381]",4
9371,"[0.49343064714579304, 0.45170103835717734, 0.7011769096458608, 0.5258049775267871, 0.5799603522365328, 0.4690084935577584, 0.39894188325657737, 0.5102431974923757]",4
9372,"[0.4467434311768831, 0.49932652374003816, 0.407998095691502, 0.5869121665496521, 0.5123511157832265, 0.6917802544404225, 0.4682865667851701, 0.5395638257438929]",4
9373,"[0.394710741686343, 0.44637724955153635, 0.6989294996659949, 0.67791831172915, 0.5353969305584962, 0.49830550369796983, 0.4682865667851701, 0.4487831067566853]",3
9374,"[0.7071013980447342, 0.44637724955153635, 0.4530088076396917, 0.7028085676809317, 0.46079846389773066, 0.49830550369796983, 0.47102291543561403, 0.4240101016663795]",2
9375,"[0.4589903846153846, 0.44631663785965475, 0.4987577846604722, 0.7028085676809317, 0.7097009363524263, 0.43540167714461586, 0.4725976700778786, 0.4380946770791257]",2
9376,"[0.45926910638733015, 0.4651450630396168, 0.4366134695180338, 0.7014685370278024, 0.4987400925459294, 0.702374383321405, 0.4613806281178266, 0.44167013650532855]",2
9377,"[0.45859858298100475, 0.44627574455954855, 0.44287860315948957, 0.7325131746320189, 0.5135129674651653, 0.40602305564700153, 0.4604700172424804, 0.7131425103890686]",3
9378,"[0.4000396546138981, 0.4593785637392229, 0.45230971367615874, 0.7325131746320189, 0.5019448198569404, 0.4827904449906237, 0.44496181421446385, 0.7011270732557103]",3
9379,"[0.47345657909165384, 0.4436053863824253, 0.5260095168858635, 0.7167853059417991, 0.40120736187001876, 0.447553347208563, 0.46060777304388134, 0.7011270732557103]",3
9380,"[0.41082825189357686, 0.46065339290913004, 0.49908470247944653, 0.7167853059417991, 0.6997821502360485, 0.5167409450682915, 0.4427320671358121, 0.42948929321157947]",3
9381,"[0.43577304998560873, 0.46065339290913004, 0.6875017472840217, 0.5157388274174887, 0.7134429131554307, 0.4299476984755635, 0.5002592339799963, 0.4416897297679547]",4
9382,"[0.4369477357352672, 0.4286773957028698, 0.5009423906826808, 0.7136225654206643, 0.5162407645902528, 0.6878995789801965, 0.45950818787515196, 0.4418579093671213]",4
9383,"[0.4100199974715841, 0.49519232367144944, 0.6962485204506598, 0.714732665025797, 0.4548040843459659, 0.5000913575735428, 0.44218126568470534, 0.4591176879606569]",3
9384,"[0.7634865340674982, 0.4574672108912203, 0.6751204771196679, 0.3951156565542479, 0.4548040843459659, 0.5107762737332705, 0.429537775262571, 0.5079119892815797]",4
9385,"[0.7634865340674982, 0.49620547606980886, 0.45939859626007196, 0.3951156565542479, 0.5451682739618186, 0.6434400484748759, 0.4442086161402744, 0.4562501390473587]",3
9386,"[0.41475461186499457, 0.49026255591953477, 0.45965537579512805, 0.742867851152573, 0.7027659758952571, 0.43621303777125475, 0.4440822006952073, 0.49870669217311686]",2
9387,"[0.4031143695666674, 0.46429053815033733, 0.43659069209026197, 0.7581031837360951, 0.7055059673597528, 0.43484143682822957, 0.5092003111753219, 0.4713764819555819]",3
9388,"[0.4639162544219413, 0.37056427664670993, 0.5074161899304446, 0.7581031837360951, 0.4665550690510247, 0.7045728478525248, 0.44708242032890166, 0.46605457426283753]",3
9389,"[0.44287982893350736, 0.7591582781877153, 0.48105953496295034, 0.6974587846551052, 0.40441561365491235, 0.4603360177374551, 0.5113924693792652, 0.4302446156224237]",3
9390,"[0.44394673162084697, 0.466211866046311, 0.5102466698737621, 0.6974587846551052, 0.753898322691707, 0.3686656625407751, 0.4847801062187688, 0.46605493409767845]",3
9391,"[0.44394673162084697, 0.7547471797197974, 0.526740063689463, 0.7028379387602689, 0.3875365884698596, 0.44191425289497377, 0.47987384681961537, 0.45236222384073804]",3
9392,"[0.6815842832804487, 0.39342163517259465, 0.4328885588731385, 0.5556866306522235, 0.7573380974318064, 0.4375468867216804, 0.47736871279811005, 0.4688048196473616]",3
9393,"[0.3835301239598777, 0.5639307343105212, 0.4614423586466045, 0.4820613976926137, 0.7573380974318064, 0.45275173897341686, 0.6629600101870768, 0.4372901404151404]",3
9394,"[0.42909862265357124, 0.6973599625782697, 0.38892464262924525, 0.5038749464103156, 0.7592059882223594, 0.4507916717027462, 0.5011182787135481, 0.4659969333935627]",4
9395,"[0.4458738921509341, 0.4820755114681056, 0.4081664958957415, 0.6971292757945754, 0.5057880852069142, 0.4618655218660926, 0.7040625977190794, 0.4659969333935627]",3
9396,"[0.5245466827375197, 0.45483662679563486, 0.6016117277540938, 0.6971292757945754, 0.47481892836193923, 0.5285463976545287, 0.4246104169591464, 0.44272060067406666]",4
9397,"[0.4494911469133833, 0.44214729144714293, 0.3789694808941225, 0.6875307225954449, 0.449944106322196, 0.5302136588686501, 0.6644918052001328, 0.5519942996978969]",4
9398,"[0.45252713358745306, 0.4759646230686817, 0.5617021938212292, 0.672153855634416, 0.45212848648158466, 0.5302136588686501, 0.4417547640985736, 0.5519942996978969]",4
9399,"[0.4752588279550547, 0.4759646230686817, 0.5596190042688253, 0.4545558597140486, 0.4204733233299778, 0.5302136588686501, 0.5330622206746297, 0.6970141452969838]",4
9400,"[0.7045438260955835, 0.48315604826942626, 0.49517034212325073, 0.4545558597140486, 0.49164327696986887, 0.4652581346571995, 0.5913161281582334, 0.45734087861818756]",2
9401,"[0.4338378247644208, 0.6578148737287984, 0.49475388013190935, 0.45114957392057725, 0.4978643368922238, 0.6976155769822272, 0.4620488826358669, 0.455723192613393]",2
9402,"[0.42953909586217054, 0.6605975134265588, 0.4985450782987581, 0.4968514142452231, 0.44962848875799893, 0.6976155769822272, 0.4644964461815004, 0.455723192613393]",2
9403,"[0.4262504777521607, 0.6388111502668795, 0.5153881826864901, 0.4995390198450322, 0.44749332831198174, 0.4715014914219489, 0.7008534941213274, 0.4569945098039216]",3
9404,"[0.7061790428594709, 0.6498020868171811, 0.509818331735035, 0.45614611849051356, 0.45819789613780043, 0.42371307862760854, 0.5004355514802201, 0.45236563503139116]",4
9405,"[0.4512959468395671, 0.6385722352458034, 0.4945521385211844, 0.608750357280718, 0.5801768111172608, 0.4361842825206747, 0.5020923359052645, 0.45567140982687676]",4
9406,"[0.6177558953096657, 0.576919647103586, 0.5122733337842574, 0.608750357280718, 0.5031113672985471, 0.4393041681019635, 0.45235170544748954, 0.45567140982687676]",5
9407,"[0.44498331700177374, 0.452836116761463, 0.518453213162231, 0.579752257536653, 0.6074999416664723, 0.60484649446748, 0.5029435495920868, 0.4541902514990162]",5
9408,"[0.5674357271041751, 0.4766484190686854, 0.5160645080635079, 0.5753978471710455, 0.6074999416664723, 0.47997151965305757, 0.4705702336019586, 0.46252953082799114]",4
9409,"[0.44435533303162755, 0.4766484190686854, 0.5732656646966816, 0.47026048196127596, 0.45702907430099143, 0.4726649634279193, 0.6098596069946862, 0.6873046925560359]",3
9410,"[0.6902098316020007, 0.4553522189189703, 0.5786870798125421, 0.47909848087831536, 0.45702907430099143, 0.47236968997517903, 0.6098596069946862, 0.44673195788334075]",3
9411,"[0.5190307898786847, 0.45707425088620185, 0.4473397263988023, 0.5019068164185896, 0.608081869001306, 0.448259812302899, 0.5028303266623306, 0.6799985104085204]",5
9412,"[0.4659639294632114, 0.3988267109447968, 0.7051580991302008, 0.4971024544495321, 0.6670315674241866, 0.4538327054560045, 0.46218352448459815, 0.5066624872466227]",3
9413,"[0.4458285277284696, 0.449764758450297, 0.6974976789788054, 0.44874230127208886, 0.7073694040221005, 0.5021274506595097, 0.4554255388693105, 0.46514897046429077]",3
9414,"[0.4458285277284696, 0.4555754069071776, 0.6964419591393631, 0.5079036723940582, 0.4780741410488246, 0.7077688243454647, 0.4342066966613711, 0.43950385302840833]",3
9415,"[0.45907503809040123, 0.508852905816875, 0.6964419591393631, 0.4401935157400752, 0.4432721820313852, 0.6851322826035794, 0.45776230660206724, 0.46836807476898573]",3
9416,"[0.6269244266772456, 0.4967333104091958, 0.5732647589162354, 0.4533662016425539, 0.43380658725453647, 0.6851322826035794, 0.45776230660206724, 0.45960689017984835]",3
9417,"[0.4577082927462822, 0.49730569680366477, 0.4528920547237163, 0.45995664074490944, 0.659097070169951, 0.586195045866709, 0.45776230660206724, 0.6005058434149495]",3
9418,"[0.4102823453719857, 0.49730569680366477, 0.6767485891134171, 0.46007412622713445, 0.4576174056626682, 0.5017004336179722, 0.44839021249195105, 0.7013618339826511]",3
9419,"[0.46190233419593824, 0.40649339032540427, 0.7090080593310306, 0.4471273753204955, 0.44750001410986506, 0.4957227572021957, 0.49943784523634943, 0.7013618339826511]",2
9420,"[0.46358549236044755, 0.47248816271195543, 0.6992006609222474, 0.4465640475990625, 0.4326527423303297, 0.4449814007183171, 0.7032823385001249, 0.49594014409992304]",2
9421,"[0.45390636117831223, 0.6588392084173016, 0.4630736604923954, 0.5070519079921624, 0.4704806618950686, 0.4576054475660121, 0.7032823385001249, 0.4357029152128121]",3
9422,"[0.427960170095877, 0.5020978642693651, 0.4489493346437566, 0.4477209009292802, 0.45612823611404163, 0.6759427628521983, 0.4992853755457801, 0.7016703132504403]",3
9423,"[0.4510349393487028, 0.6084118904549269, 0.44524612944835995, 0.4969487857816716, 0.4359060579687212, 0.5426728244211573, 0.700427674433505, 0.4484676692815012]",3
9424,"[0.4510349393487028, 0.6084118904549269, 0.44524612944835995, 0.5353701359350949, 0.45447685696828455, 0.6642207939106018, 0.5413776151198995, 0.43501376111719886]",4
